stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id,imb_s1,imb_s2,reference_price_far_price_diff,reference_price_near_price_diff,reference_price_ask_price_diff,reference_price_bid_price_diff,reference_price_wap_diff,far_price_near_price_diff,far_price_ask_price_diff,far_price_bid_price_diff,far_price_wap_diff,near_price_ask_price_diff,near_price_bid_price_diff,near_price_wap_diff,ask_price_bid_price_diff,ask_price_wap_diff,bid_price_wap_diff,prediction
154,450,300,0.0,0,1.000696,5515630.75,1.000696,1.000696,1.000253,66800.16,1.000696,29183.01,1.000561,-5.249977,24780,450_300_154,0.3919140199266185,-1.0,0.0,0.0,0.0,0.0004429999999999712,0.00013499999999999623,0.0,0.0,0.0004429999999999712,0.00013499999999999623,0.0,0.0004429999999999712,0.00013499999999999623,0.0004429999999999712,0.00013499999999999623,-0.00030799999999997496,0.05753762
155,450,300,5104230.07,1,1.000876,8785976.52,,1.05078,1.000755,3782.12,1.001728,8230.0,1.001061,1.7905235,24780,450_300_155,-0.37028268115869645,-0.26506059691369926,,-0.04990399999999995,-0.0008519999999998529,0.00012100000000003774,-0.0001849999999998797,,,,,0.049052000000000096,0.050024999999999986,0.04971900000000007,0.0009729999999998906,0.0006669999999999732,-0.00030599999999991745,0.272378
156,450,300,1556904.65,1,1.003024,3216143.05,1.05118,1.011279,1.001648,112526.96,1.003024,10009.17,1.002912,-19.220114,24780,450_300_156,0.8366331628067575,-0.3476266118186919,-0.04815600000000009,-0.008255000000000123,0.0,0.0013759999999998218,0.00011199999999988997,0.039900999999999964,0.04815600000000009,0.04953199999999991,0.04826799999999998,0.008255000000000123,0.009630999999999945,0.008367000000000013,0.0013759999999998218,0.00011199999999988997,-0.0012639999999999318,-3.2117627
157,450,300,364879.44,1,1.001302,43262463.68,1.001742,1.001742,1.000276,22107.6,1.00096,1024.2,1.00093,-11.209846,24780,450_300_157,0.9114465800326822,-0.9832729011713424,-0.00043999999999999595,-0.00043999999999999595,0.00034199999999984243,0.0010259999999999714,0.0003719999999998169,0.0,0.0007819999999998384,0.0014659999999999673,0.0008119999999998129,0.0007819999999998384,0.0014659999999999673,0.0008119999999998129,0.000684000000000129,2.999999999997449e-05,-0.0006540000000001545,-0.405176
158,450,300,3646588.54,-1,0.996366,12087288.57,0.948948,0.948948,0.995116,35004.0,0.996708,21211.3,0.996108,-9.139776,24780,450_300_158,0.24535491227477216,-0.5364666299977222,0.04741799999999996,0.04741799999999996,-0.0003420000000000645,0.0012499999999999734,0.00025799999999998047,0.0,-0.047760000000000025,-0.04616799999999999,-0.04715999999999998,-0.047760000000000025,-0.04616799999999999,-0.04715999999999998,0.0015920000000000378,0.0006000000000000449,-0.0009919999999999929,-0.68021506
159,450,300,58547.94,1,0.999528,13049729.6,1.000957,0.999936,0.999017,19757.62,0.99963,7144.51,0.999467,-6.2799454,24780,450_300_159,0.4688517228933174,-0.9910670277126281,-0.0014290000000001246,-0.00040800000000007497,-0.0001020000000000465,0.0005109999999999282,6.099999999997774e-05,0.0010210000000000496,0.0013270000000000781,0.0019400000000000528,0.0014900000000001024,0.00030600000000002847,0.0009190000000000031,0.0004690000000000527,0.0006129999999999747,0.00016300000000002424,-0.00044999999999995044,-0.21415189
160,450,300,1308098.55,1,0.999914,144392099.35,1.001533,1.000698,0.999862,4403.12,1.000019,163706.85,0.999866,-2.6601553,24780,450_300_160,-0.9476161943280342,-0.9820439701681419,-0.001619000000000037,-0.0007840000000001179,-0.00010500000000002174,5.199999999994098e-05,4.799999999993698e-05,0.0008349999999999191,0.0015140000000000153,0.001670999999999978,0.001666999999999974,0.0006790000000000962,0.0008360000000000589,0.0008320000000000549,0.00015699999999996272,0.00015299999999995872,-4.000000000004e-06,-0.08811653
161,450,300,778328.45,1,1.001721,1506907.95,1.05646,1.026353,1.000352,74583.93,1.003089,29400.63,1.002317,12.079477,24780,450_300_161,0.4345193170986153,-0.3188201885809276,-0.05473899999999987,-0.024631999999999987,-0.0013679999999998138,0.0013690000000001756,-0.0005959999999998189,0.030106999999999884,0.05337100000000006,0.05610800000000005,0.05414300000000005,0.023264000000000173,0.026001000000000163,0.02403600000000017,0.0027369999999999894,0.0007719999999999949,-0.0019649999999999945,2.5100257
162,450,300,682635.23,-1,0.995756,27326239.34,0.993683,0.993744,0.994414,8318.1,0.99539,9958.86,0.994858,24.39022,24780,450_300_162,-0.08977204086456393,-0.9512557901393751,0.0020729999999999915,0.0020120000000000138,0.00036599999999997745,0.0013419999999999543,0.0008979999999999544,-6.099999999997774e-05,-0.001707000000000014,-0.0007310000000000372,-0.0011750000000000371,-0.0016460000000000363,-0.0006700000000000594,-0.0011140000000000594,0.0009759999999999769,0.0005319999999999769,-0.00044399999999999995,3.4676292
163,450,300,12210436.43,-1,1.000466,146475943.26,0.986589,0.990887,0.999643,2488.7,1.000306,32872.62,0.99969,0.2503395,24780,450_300_163,-0.8592416798920403,-0.8461060558082732,0.013877000000000028,0.009579000000000115,0.00016000000000016001,0.0008230000000001292,0.0007760000000001099,-0.004297999999999913,-0.013716999999999868,-0.013053999999999899,-0.013100999999999918,-0.009418999999999955,-0.008755999999999986,-0.008803000000000005,0.0006629999999999692,0.0006159999999999499,-4.700000000001925e-05,1.4144439
164,450,300,4225023.21,1,1.002219,33950502.86,1.02217,1.019336,1.002445,18924.02,1.003692,70832.0,1.002709,-10.060072,24780,450_300_164,-0.5783231030074639,-0.7786527838671903,-0.019951000000000052,-0.01711700000000005,-0.0014730000000000576,-0.0002260000000000595,-0.0004900000000001015,0.002834000000000003,0.018477999999999994,0.019724999999999993,0.01946099999999995,0.01564399999999999,0.01689099999999999,0.016626999999999947,0.0012469999999999981,0.0009829999999999561,-0.000264000000000042,-0.010051201
165,450,300,356853.32,1,1.001469,11339105.0,1.004356,1.002046,1.000891,111379.91,1.001469,32946.0,1.001337,12.32028,24780,450_300_165,0.5434499598859276,-0.9389783529939939,-0.002887000000000084,-0.0005770000000000497,0.0,0.0005779999999999674,0.000132000000000021,0.0023100000000000342,0.002887000000000084,0.0034650000000000514,0.003019000000000105,0.0005770000000000497,0.0011550000000000171,0.0007090000000000707,0.0005779999999999674,0.000132000000000021,-0.00044599999999994644,-0.20376715
166,450,300,869340.02,1,1.000701,34105478.75,1.003016,1.001987,1.000444,109542.4,1.000701,19921.92,1.000662,-4.8702955,24780,450_300_166,0.6922407656410662,-0.9502876612046558,-0.002314999999999845,-0.0012859999999998983,0.0,0.0002569999999999517,3.900000000012227e-05,0.0010289999999999466,0.002314999999999845,0.0025719999999997967,0.0023539999999999672,0.0012859999999998983,0.00154299999999985,0.0013250000000000206,0.0002569999999999517,3.900000000012227e-05,-0.00021799999999982944,-0.31641528
167,450,300,3567424.49,1,1.003597,9470920.32,1.073595,1.053031,1.0034,17760.75,1.004092,10156.0,1.00384,0.82969666,24780,450_300_167,0.27240814206524755,-0.45277954495207123,-0.069998,-0.04943399999999998,-0.0004949999999999122,0.00019700000000000273,-0.00024299999999999322,0.020564000000000027,0.06950300000000009,0.07019500000000001,0.06975500000000001,0.048939000000000066,0.04963099999999998,0.049190999999999985,0.0006919999999999149,0.00025199999999991896,-0.00043999999999999595,0.3254524
168,450,300,18710905.47,1,0.9995,573454637.95,1.00602,1.003395,0.999415,11803.0,0.9995,48986.6,0.999432,1.8203259,24780,450_300_168,-0.611676997381131,-0.9368051529579488,-0.006519999999999859,-0.003894999999999982,0.0,8.500000000000174e-05,6.8000000000068e-05,0.0026249999999998774,0.006519999999999859,0.006604999999999861,0.006587999999999927,0.003894999999999982,0.0039799999999999836,0.00396300000000005,8.500000000000174e-05,6.8000000000068e-05,-1.6999999999933735e-05,-0.37712803
169,450,300,0.0,0,1.000781,21220049.87,1.000781,1.000781,1.000357,4293.24,1.001107,93908.34,1.000389,3.9994717,24780,450_300_169,-0.9125627102944779,-1.0,0.0,0.0,-0.0003260000000000485,0.00042399999999997995,0.00039199999999994795,0.0,-0.0003260000000000485,0.00042399999999997995,0.00039199999999994795,-0.0003260000000000485,0.00042399999999997995,0.00039199999999994795,0.0007500000000000284,0.0007179999999999964,-3.2000000000032e-05,0.48559454
170,450,300,1628191.72,-1,1.000968,12960124.76,0.971284,0.990703,1.000721,18123.84,1.001216,1619.0,1.001175,2.8896332,24780,450_300_170,0.8359911745220039,-0.776781409666813,0.029684000000000044,0.01026500000000008,-0.000248000000000026,0.00024700000000010824,-0.0002069999999998462,-0.019418999999999964,-0.02993200000000007,-0.029436999999999935,-0.02989099999999989,-0.010513000000000106,-0.010017999999999971,-0.010471999999999926,0.0004950000000001342,4.100000000017978e-05,-0.00045399999999995444,0.0993564
171,450,300,4350641.94,1,1.00002,16563512.31,,1.028905,1.000113,22720.48,1.000856,2478.48,1.000783,-7.5399876,24780,450_300_171,0.803287119785896,-0.5839523905204056,,-0.02888500000000005,-0.0008360000000000589,-9.300000000012076e-05,-0.0007630000000000692,,,,,0.02804899999999999,0.02879199999999993,0.02812199999999998,0.0007429999999999382,7.299999999998974e-05,-0.0006699999999999484,-0.63520724
172,450,300,0.0,0,0.99635,2554290.82,0.99635,0.99635,0.99635,22554.0,0.996748,106973.69,0.99642,0.2503395,24780,450_300_172,-0.6517501392945401,-1.0,0.0,0.0,-0.00039800000000000946,0.0,-7.00000000000145e-05,0.0,-0.00039800000000000946,0.0,-7.00000000000145e-05,-0.00039800000000000946,0.0,-7.00000000000145e-05,0.00039800000000000946,0.00032799999999999496,-7.00000000000145e-05,0.5428184
173,450,300,2431226.55,1,1.004606,5411763.68,1.05345,1.029651,1.003362,2015.2,1.005752,202.0,1.005534,-0.93996525,24780,450_300_173,0.8177882013350172,-0.3800256079115376,-0.04884399999999989,-0.025044999999999984,-0.0011459999999998693,0.0012440000000000229,-0.0009279999999998179,0.023798999999999904,0.04769800000000002,0.05008799999999991,0.04791600000000007,0.023899000000000115,0.026289000000000007,0.024117000000000166,0.002389999999999892,0.00021800000000005149,-0.0021719999999998407,-2.17098
174,450,300,0.0,0,1.000595,4324680.95,1.000595,1.000595,1.000595,37289.85,1.001276,36167.04,1.000941,2.54035,24780,450_300_174,0.01528529182218302,-1.0,0.0,0.0,-0.0006810000000001537,0.0,-0.0003460000000001795,0.0,-0.0006810000000001537,0.0,-0.0003460000000001795,-0.0006810000000001537,0.0,-0.0003460000000001795,0.0006810000000001537,0.0003349999999999742,-0.0003460000000001795,-0.056966845
175,450,300,78312175.94,-1,0.997709,389274314.58,0.949476,0.964661,0.997141,51698.8,0.997222,103160.4,0.997168,-6.9898367,24780,450_300_175,-0.3323121906867657,-0.6650366187743811,0.04823299999999997,0.033047999999999966,0.0004869999999999042,0.0005679999999999019,0.0005409999999999027,-0.015185000000000004,-0.047746000000000066,-0.04766500000000007,-0.04769200000000007,-0.03256100000000006,-0.032480000000000064,-0.032507000000000064,8.099999999999774e-05,5.3999999999998494e-05,-2.6999999999999247e-05,0.58564144
176,450,300,8269155.35,1,1.001324,50643647.79,1.040238,1.020561,1.001178,128587.48,1.001324,13638.0,1.00131,-7.1698427,24780,450_300_176,0.8082200179602137,-0.719274761706747,-0.03891399999999989,-0.01923699999999995,0.0,0.00014600000000020152,1.4000000000180535e-05,0.019676999999999945,0.03891399999999989,0.039060000000000095,0.038928000000000074,0.01923699999999995,0.01938300000000015,0.01925100000000013,0.00014600000000020152,1.4000000000180535e-05,-0.000132000000000021,-0.6024449
177,450,300,1774400.0,-1,0.999892,5674475.75,0.971326,0.97385,0.998738,7199.4,0.999279,4432.8,0.999073,0.9202957,24780,450_300_177,0.2378397895496982,-0.5235791119216883,0.02856599999999998,0.02604200000000001,0.0006129999999999747,0.0011539999999999884,0.0008190000000000142,-0.0025239999999999707,-0.027953000000000006,-0.027411999999999992,-0.027746999999999966,-0.025429000000000035,-0.02488800000000002,-0.025222999999999995,0.0005410000000000137,0.00020600000000003948,-0.0003349999999999742,1.2495872
178,450,300,342801.71,-1,1.00063,14145945.3,0.996462,0.998618,1.000486,6961.0,1.000774,13926.0,1.000582,-6.1297417,24780,450_300_178,-0.3334610044525303,-0.9526802821854227,0.0041679999999999495,0.0020119999999999028,-0.000144000000000144,0.00014399999999992197,4.799999999982596e-05,-0.0021560000000000468,-0.0043120000000000935,-0.0040240000000000276,-0.0041200000000001236,-0.0021560000000000468,-0.0018679999999999808,-0.001964000000000077,0.000288000000000066,0.00019199999999996997,-9.600000000009601e-05,0.48284757
179,450,300,10777139.8,1,0.999988,330203448.44,1.006674,1.004851,0.999583,98680.0,0.999745,37011.0,0.999701,-7.3999166,24780,450_300_179,0.45448113728987183,-0.9367873704739198,-0.006686000000000081,-0.004862999999999951,0.00024299999999999322,0.0004049999999999887,0.0002870000000000372,0.00182300000000013,0.006929000000000074,0.0070910000000000695,0.006973000000000118,0.005105999999999944,0.005267999999999939,0.005149999999999988,0.00016199999999999548,4.4000000000044004e-05,-0.00011799999999995148,-0.57370234
180,450,300,0.0,0,1.001155,3299120.33,1.001155,1.001155,1.001155,19401.21,1.001833,14124.9,1.001547,0.15974045,24780,450_300_180,0.15737912928162556,-1.0,0.0,0.0,-0.0006779999999999564,0.0,-0.00039199999999994795,0.0,-0.0006779999999999564,0.0,-0.00039199999999994795,-0.0006779999999999564,0.0,-0.00039199999999994795,0.0006779999999999564,0.00028600000000000847,-0.00039199999999994795,-0.056966845
181,450,300,88682.36,-1,1.002375,10984186.78,0.999379,1.001905,1.00261,34473.32,1.003022,17414.46,1.002884,6.569624,24780,450_300_181,0.32876449907858846,-0.9839820449643643,0.0029959999999999987,0.00046999999999997044,-0.0006470000000000642,-0.00023499999999998522,-0.0005090000000000927,-0.0025260000000000282,-0.003643000000000063,-0.003230999999999984,-0.0035050000000000914,-0.0011170000000000346,-0.0007049999999999557,-0.0009790000000000632,0.00041200000000007897,0.00013799999999997148,-0.0002740000000001075,-0.04423582
182,450,300,1966653.8,-1,1.000393,12589417.36,0.997903,0.998941,1.000186,50503.12,1.000393,14460.0,1.000347,-5.5998564,24780,450_300_182,0.5548243372547378,-0.7297823322814807,0.0024900000000001032,0.0014520000000001199,0.0,0.00020700000000006824,4.599999999999049e-05,-0.0010379999999999834,-0.0024900000000001032,-0.002283000000000035,-0.0024440000000001127,-0.0014520000000001199,-0.0012450000000000516,-0.0014060000000001294,0.00020700000000006824,4.599999999999049e-05,-0.00016100000000007775,-0.02963036
183,450,300,6930948.6,1,0.997468,89748661.53,1.016706,1.014158,0.997213,11975.31,0.997468,8611.9,0.997361,8.440018,24780,450_300_183,0.1633737645849049,-0.8566202616936434,-0.01923800000000009,-0.01668999999999987,0.0,0.0002550000000000052,0.00010699999999996823,0.0025480000000002168,0.01923800000000009,0.019493000000000094,0.019345000000000057,0.01668999999999987,0.016944999999999877,0.01679699999999984,0.0002550000000000052,0.00010699999999996823,-0.000148000000000037,0.54833364
184,450,300,2856192.54,1,0.999785,15107573.53,1.025892,1.012045,0.999468,9456.0,0.999996,23652.5,0.999619,-3.0899048,24780,450_300_184,-0.42878716945799417,-0.6820051509388197,-0.02610699999999999,-0.012260000000000049,-0.00021099999999996122,0.0003170000000000117,0.00016599999999999948,0.013846999999999943,0.02589600000000003,0.026424000000000003,0.02627299999999999,0.012049000000000087,0.01257700000000006,0.012426000000000048,0.0005279999999999729,0.0003769999999999607,-0.00015100000000001224,-0.34540346
185,450,300,789486.93,1,1.001289,19387883.28,1.022564,1.004403,1.000797,5800.7,1.00142,30854.49,1.000896,15.280247,24780,450_300_185,-0.6834991170418159,-0.9217453095439835,-0.021274999999999933,-0.003113999999999839,-0.0001309999999998812,0.000492000000000159,0.0003930000000000877,0.018161000000000094,0.02114400000000005,0.021767000000000092,0.02166800000000002,0.002982999999999958,0.003605999999999998,0.003506999999999927,0.0006230000000000402,0.0005239999999999689,-9.900000000007125e-05,0.11257231
186,450,300,0.0,0,1.0009,32636198.69,1.0009,1.0009,1.000585,6356.0,1.0009,33125.18,1.000636,1.399517,24780,450_300_186,-0.6780238077990577,-1.0,0.0,0.0,0.0,0.0003149999999998432,0.00026399999999981993,0.0,0.0,0.0003149999999998432,0.00026399999999981993,0.0,0.0003149999999998432,0.00026399999999981993,0.0003149999999998432,0.00026399999999981993,-5.100000000002325e-05,0.34043264
187,450,300,3556019.48,-1,0.999485,26348058.92,0.985299,0.988628,0.99893,12605.0,0.999406,7314.38,0.999231,1.5795231,24780,450_300_187,0.2656016402116933,-0.7621716053285895,0.014185999999999921,0.010857000000000006,7.899999999994023e-05,0.0005549999999999722,0.00025399999999997647,-0.0033289999999999154,-0.01410699999999998,-0.013630999999999949,-0.013931999999999944,-0.010778000000000065,-0.010302000000000033,-0.010603000000000029,0.00047600000000003195,0.00017500000000003624,-0.0003009999999999957,0.6339279
188,450,300,0.0,0,0.997445,10890136.93,0.997445,0.997445,0.997445,24288.66,0.998082,9496.02,0.997903,5.979538,24780,450_300_188,0.4378505287011746,-1.0,0.0,0.0,-0.0006369999999999987,0.0,-0.00045799999999995844,0.0,-0.0006369999999999987,0.0,-0.00045799999999995844,-0.0006369999999999987,0.0,-0.00045799999999995844,0.0006369999999999987,0.00017900000000004024,-0.00045799999999995844,0.6206685
189,450,300,160882.8,1,0.999124,23445154.34,1.000404,0.999636,0.998996,5617.44,0.999252,7179.68,0.999108,2.0503998,24780,450_300_189,-0.12207746743017185,-0.9863693512768912,-0.0012800000000000589,-0.0005119999999999569,-0.000128000000000017,0.000128000000000017,1.6000000000016e-05,0.0007680000000001019,0.0011520000000000419,0.0014080000000000759,0.0012960000000000749,0.00038399999999993994,0.0006399999999999739,0.0005279999999999729,0.000256000000000034,0.000144000000000033,-0.00011200000000000099,0.15034625
190,450,300,466912.11,-1,0.99781,32652863.45,0.99546,0.996719,0.997642,24372.45,0.998061,52809.36,0.997774,-10.160208,24780,450_300_190,-0.36844056909263984,-0.9718046332074842,0.0023499999999999632,0.0010909999999999531,-0.0002510000000000012,0.00016799999999994597,3.599999999992498e-05,-0.0012590000000000101,-0.0026009999999999645,-0.0021820000000000173,-0.0023140000000000382,-0.0013419999999999543,-0.0009230000000000071,-0.0010550000000000281,0.0004189999999999472,0.0002869999999999262,-0.000132000000000021,0.5428184
191,450,300,4175715.54,-1,0.999782,315136804.6,0.998253,0.999782,0.999556,24168.17,0.999726,113627.36,0.999586,0.8404255,24780,450_300_191,-0.6492169230743552,-0.9738455884024265,0.0015290000000000026,0.0,5.599999999994498e-05,0.00022599999999994846,0.00019599999999997397,-0.0015290000000000026,-0.0014730000000000576,-0.0013030000000000541,-0.0013330000000000286,5.599999999994498e-05,0.00022599999999994846,0.00019599999999997397,0.00017000000000000348,0.000140000000000029,-2.999999999997449e-05,0.40148583
192,450,300,614946.66,1,1.000037,8477335.69,1.00939,1.00116,0.999888,13364.0,1.000412,29148.78,1.000052,9.069443,24780,450_300_192,-0.37129493766345084,-0.8647321681557766,-0.009352999999999945,-0.0011229999999999851,-0.0003750000000000142,0.00014900000000006575,-1.4999999999876223e-05,0.00822999999999996,0.00897799999999993,0.00950200000000001,0.009338000000000068,0.0007479999999999709,0.0012720000000000509,0.001108000000000109,0.00052400000000008,0.000360000000000138,-0.00016399999999994197,-0.049922056
193,450,300,4143582.29,-1,0.999878,63797541.41,0.995634,0.995634,0.999714,29155.0,0.999878,88275.66,0.999755,1.0001659,24780,450_300_193,-0.5034516539377365,-0.8780243226975063,0.0042440000000000255,0.0042440000000000255,0.0,0.000164000000000053,0.00012300000000009526,0.0,-0.0042440000000000255,-0.0040799999999999725,-0.00412099999999993,-0.0042440000000000255,-0.0040799999999999725,-0.00412099999999993,0.000164000000000053,0.00012300000000009526,-4.099999999995774e-05,0.40148583
194,450,300,549061.62,1,1.001618,2869282.51,1.029263,1.013237,1.001217,4998.0,1.001618,9425.0,1.001356,-3.0899048,24780,450_300_194,-0.3069403036816196,-0.6787557957191396,-0.02764500000000014,-0.011619000000000046,0.0,0.0004009999999998737,0.00026199999999998447,0.016026000000000096,0.02764500000000014,0.028046000000000015,0.027907000000000126,0.011619000000000046,0.01201999999999992,0.01188100000000003,0.0004009999999998737,0.00026199999999998447,-0.0001389999999998892,-0.34540346
195,450,300,7214723.05,-1,0.999135,26112337.92,0.94908,0.979182,0.99902,13339.48,0.99925,224484.24,0.999033,-14.870167,24780,450_300_195,-0.8878204411233664,-0.5670351456136817,0.05005499999999996,0.019953,-0.00011499999999997623,0.00011499999999997623,0.0001020000000000465,-0.030101999999999962,-0.05016999999999994,-0.049939999999999984,-0.049952999999999914,-0.020067999999999975,-0.019838000000000022,-0.019850999999999952,0.00022999999999995246,0.00021700000000002273,-1.2999999999929734e-05,0.46155033
196,450,300,797804.58,-1,0.998562,6986310.1,0.974171,0.980577,0.998562,283.71,0.998809,25702.36,0.998565,-0.6300211,24780,450_300_196,-0.9781644550330235,-0.795017259432257,0.02439099999999994,0.017984999999999918,-0.0002469999999999972,0.0,-3.000000000086267e-06,-0.006406000000000023,-0.024637999999999938,-0.02439099999999994,-0.024394000000000027,-0.018231999999999915,-0.017984999999999918,-0.017988000000000004,0.0002469999999999972,0.00024399999999991095,-3.000000000086267e-06,0.52152115
197,450,300,1757191.62,1,0.999034,11572864.39,1.051196,1.024597,0.998413,9647.0,0.999345,386.24,0.999309,12.370348,24780,450_300_197,0.9230079216683744,-0.7363564536140309,-0.05216200000000004,-0.025563000000000002,-0.00031100000000006123,0.0006209999999999827,-0.0002750000000000252,0.02659900000000004,0.05185099999999998,0.052783000000000024,0.051887000000000016,0.02525199999999994,0.026183999999999985,0.025287999999999977,0.0009320000000000439,3.6000000000036e-05,-0.0008960000000000079,-1.2415841
198,450,300,24868983.34,1,1.002135,92591859.9,1.030518,1.018873,1.002377,90862.68,1.00262,59143.23,1.002524,-4.069805,24780,450_300_198,0.2114546686860537,-0.5765570439642282,-0.028383000000000047,-0.01673799999999992,-0.0004850000000000687,-0.0002420000000000755,-0.0003889999999999727,0.011645000000000127,0.02789799999999998,0.02814099999999997,0.027994000000000074,0.01625299999999985,0.016495999999999844,0.016348999999999947,0.00024299999999999322,9.600000000009601e-05,-0.0001469999999998972,-0.8000028
199,450,300,890789.84,1,0.999294,21896847.98,1.009216,1.003901,0.99894,40931.88,0.999294,15453.6,0.999197,-11.439919,24780,450_300_199,0.45185888281876824,-0.9218181500832718,-0.009921999999999875,-0.004606999999999917,0.0,0.00035399999999996545,9.700000000001374e-05,0.005314999999999959,0.009921999999999875,0.01027599999999984,0.010018999999999889,0.004606999999999917,0.004960999999999882,0.0047039999999999305,0.00035399999999996545,9.700000000001374e-05,-0.0002569999999999517,-0.60885763
0,450,310,376061.56,1,0.999244,33490358.3,1.001918,1.000079,0.999076,40583.83,0.999244,78790.04,0.999133,-1.6999245,24781,450_310_0,-0.32005505057346295,-0.9777914783106927,-0.002674000000000065,-0.0008349999999999191,0.0,0.000168000000000057,0.00011099999999997223,0.001839000000000146,0.002674000000000065,0.002842000000000122,0.0027850000000000374,0.0008349999999999191,0.0010029999999999761,0.0009459999999998914,0.000168000000000057,0.00011099999999997223,-5.700000000008476e-05,0.05968699
1,450,310,433757.07,-1,0.998946,5012689.3,0.985517,0.996153,0.998897,20380.0,0.999731,42425.76,0.999168,3.5202503,24781,450_310_1,-0.35101493875720957,-0.8407192357977812,0.013429000000000024,0.0027930000000000454,-0.0007850000000000357,4.899999999996574e-05,-0.00022199999999994446,-0.010635999999999979,-0.01421400000000006,-0.013380000000000059,-0.013650999999999969,-0.003578000000000081,-0.0027440000000000797,-0.00301499999999999,0.0008340000000000014,0.0005630000000000912,-0.0002709999999999102,0.49199566
2,450,310,3057766.22,1,1.003199,18927880.45,1.044394,1.02111,1.001806,3423.12,1.003349,21780.36,1.002016,2.490282,24781,450_310_2,-0.7283613215317886,-0.72183977429489,-0.04119500000000009,-0.01791100000000001,-0.0001500000000000945,0.0013929999999999776,0.001182999999999934,0.023284000000000082,0.041045,0.04258800000000007,0.04237800000000003,0.017760999999999916,0.019303999999999988,0.019093999999999944,0.001543000000000072,0.0013330000000000286,-0.00021000000000004349,0.17194718
3,450,310,753300.12,1,1.000715,99416406.89,1.00228,1.001472,1.000462,120853.2,1.000765,39636.0,1.000691,-3.5899878,24781,450_310_3,0.5060602208746756,-0.984959522344918,-0.0015650000000000386,-0.0007569999999998966,-4.999999999988347e-05,0.00025300000000005873,2.4000000000024002e-05,0.0008080000000001419,0.0015150000000001551,0.0018180000000000973,0.0015890000000000626,0.0007070000000000132,0.0010099999999999554,0.0007809999999999206,0.0003029999999999422,7.399999999990747e-05,-0.00022900000000003473,-0.16086684
4,450,310,555490.87,-1,0.998026,35862860.3,0.996811,0.997308,0.99786,2169.48,0.998191,77222.95,0.997869,2.1994114,24781,450_310_4,-0.9453479380842734,-0.96949390336718,0.001214999999999966,0.0007179999999999964,-0.00016500000000008175,0.00016599999999999948,0.00015699999999996272,-0.0004969999999999697,-0.0013800000000000479,-0.0010489999999999666,-0.0010580000000000034,-0.0008830000000000782,-0.0005519999999999969,-0.0005610000000000337,0.00033100000000008123,0.00032200000000004447,-9.000000000036756e-06,0.685665
5,450,310,1824468.06,1,1.0018,10219962.81,1.050554,1.023331,1.001677,16918.55,1.001924,27205.92,1.001772,-6.170273,24781,450_310_5,-0.23314433011886598,-0.6970437076368059,-0.048753999999999964,-0.021530999999999967,-0.000124000000000013,0.00012300000000009526,2.799999999991698e-05,0.027222999999999997,0.04862999999999995,0.04887700000000006,0.04878199999999988,0.021406999999999954,0.021654000000000062,0.021558999999999884,0.00024700000000010824,0.00015199999999992997,-9.500000000017828e-05,-0.43634278
6,450,310,0.0,0,1.003021,15922559.81,1.003021,1.003021,1.002198,28261.6,1.003106,44552.34,1.002551,-3.1799078,24781,450_310_6,-0.22373106028873038,-1.0,0.0,0.0,-8.500000000011276e-05,0.0008230000000000182,0.00046999999999997044,0.0,-8.500000000011276e-05,0.0008230000000000182,0.00046999999999997044,-8.500000000011276e-05,0.0008230000000000182,0.00046999999999997044,0.0009080000000001309,0.0005550000000000832,-0.0003530000000000477,-0.46025887
7,450,310,22847910.99,1,0.999777,111207229.79,1.023823,1.023823,0.999343,2994.4,0.99981,162971.52,0.999351,-8.620024,24781,450_310_7,-0.963915483371526,-0.6591266719491786,-0.0240459999999999,-0.0240459999999999,-3.2999999999949736e-05,0.00043400000000004546,0.00042600000000003746,0.0,0.02401299999999995,0.024479999999999946,0.024471999999999938,0.02401299999999995,0.024479999999999946,0.024471999999999938,0.0004669999999999952,0.0004589999999999872,-8.000000000008e-06,-0.335035
8,450,310,2644340.61,1,0.999507,99603496.48,0.999554,0.999554,0.998885,413846.01,0.999788,111200.0,0.999597,-0.23007393,24781,450_310_8,0.5764180742940985,-0.9482758621549635,-4.700000000001925e-05,-4.700000000001925e-05,-0.0002809999999999757,0.0006220000000000114,-8.999999999992347e-05,0.0,-0.00023399999999995647,0.0006690000000000307,-4.2999999999904226e-05,-0.00023399999999995647,0.0006690000000000307,-4.2999999999904226e-05,0.0009029999999999871,0.00019100000000005224,-0.0007119999999999349,-0.21918017
9,450,310,2176945.66,-1,0.999901,8559224.31,0.945376,0.965841,0.999901,13974.0,1.000044,30747.2,0.999946,-2.2602081,24781,450_310_9,-0.3750614920887633,-0.5944651274927608,0.054525000000000046,0.03406000000000009,-0.0001429999999998932,0.0,-4.499999999996174e-05,-0.020464999999999955,-0.05466799999999994,-0.054525000000000046,-0.05457000000000001,-0.03420299999999998,-0.03406000000000009,-0.03410500000000005,0.0001429999999998932,9.799999999993148e-05,-4.499999999996174e-05,0.19866847
